merged_pdf_id,merged_pdf_path,left_page,right_page,left_image_path,right_image_path,label,same_document,left_source_doc_index,right_source_doc_index
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,8,9,data/synthetic/page_images/merged_00086/page_0008.png,data/synthetic/page_images/merged_00086/page_0009.png,SAME_DOCUMENT,1,3,3
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,9,10,data/synthetic/page_images/merged_00086/page_0009.png,data/synthetic/page_images/merged_00086/page_0010.png,SAME_DOCUMENT,1,3,3
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,10,11,data/synthetic/page_images/merged_00086/page_0010.png,data/synthetic/page_images/merged_00086/page_0011.png,SAME_DOCUMENT,1,3,3
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,11,12,data/synthetic/page_images/merged_00086/page_0011.png,data/synthetic/page_images/merged_00086/page_0012.png,SAME_DOCUMENT,1,3,3
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,12,13,data/synthetic/page_images/merged_00086/page_0012.png,data/synthetic/page_images/merged_00086/page_0013.png,NEW_DOCUMENT,0,3,4
merged_00086,data/synthetic/merged_pdfs/merged_00086.pdf,13,14,data/synthetic/page_images/merged_00086/page_0013.png,data/synthetic/page_images/merged_00086/page_0014.png,SAME_DOCUMENT,1,4,4
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,1,2,data/synthetic/page_images/merged_00087/page_0001.png,data/synthetic/page_images/merged_00087/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,2,3,data/synthetic/page_images/merged_00087/page_0002.png,data/synthetic/page_images/merged_00087/page_0003.png,SAME_DOCUMENT,1,2,2
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,3,4,data/synthetic/page_images/merged_00087/page_0003.png,data/synthetic/page_images/merged_00087/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,4,5,data/synthetic/page_images/merged_00087/page_0004.png,data/synthetic/page_images/merged_00087/page_0005.png,NEW_DOCUMENT,0,2,3
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,5,6,data/synthetic/page_images/merged_00087/page_0005.png,data/synthetic/page_images/merged_00087/page_0006.png,SAME_DOCUMENT,1,3,3
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,6,7,data/synthetic/page_images/merged_00087/page_0006.png,data/synthetic/page_images/merged_00087/page_0007.png,SAME_DOCUMENT,1,3,3
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,7,8,data/synthetic/page_images/merged_00087/page_0007.png,data/synthetic/page_images/merged_00087/page_0008.png,NEW_DOCUMENT,0,3,4
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,8,9,data/synthetic/page_images/merged_00087/page_0008.png,data/synthetic/page_images/merged_00087/page_0009.png,SAME_DOCUMENT,1,4,4
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,9,10,data/synthetic/page_images/merged_00087/page_0009.png,data/synthetic/page_images/merged_00087/page_0010.png,SAME_DOCUMENT,1,4,4
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,10,11,data/synthetic/page_images/merged_00087/page_0010.png,data/synthetic/page_images/merged_00087/page_0011.png,SAME_DOCUMENT,1,4,4
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,11,12,data/synthetic/page_images/merged_00087/page_0011.png,data/synthetic/page_images/merged_00087/page_0012.png,SAME_DOCUMENT,1,4,4
merged_00087,data/synthetic/merged_pdfs/merged_00087.pdf,12,13,data/synthetic/page_images/merged_00087/page_0012.png,data/synthetic/page_images/merged_00087/page_0013.png,NEW_DOCUMENT,0,4,5
merged_00088,data/synthetic/merged_pdfs/merged_00088.pdf,1,2,data/synthetic/page_images/merged_00088/page_0001.png,data/synthetic/page_images/merged_00088/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00088,data/synthetic/merged_pdfs/merged_00088.pdf,2,3,data/synthetic/page_images/merged_00088/page_0002.png,data/synthetic/page_images/merged_00088/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00088,data/synthetic/merged_pdfs/merged_00088.pdf,3,4,data/synthetic/page_images/merged_00088/page_0003.png,data/synthetic/page_images/merged_00088/page_0004.png,NEW_DOCUMENT,0,1,2
merged_00088,data/synthetic/merged_pdfs/merged_00088.pdf,4,5,data/synthetic/page_images/merged_00088/page_0004.png,data/synthetic/page_images/merged_00088/page_0005.png,NEW_DOCUMENT,0,2,3
merged_00088,data/synthetic/merged_pdfs/merged_00088.pdf,5,6,data/synthetic/page_images/merged_00088/page_0005.png,data/synthetic/page_images/merged_00088/page_0006.png,SAME_DOCUMENT,1,3,3
merged_00089,data/synthetic/merged_pdfs/merged_00089.pdf,1,2,data/synthetic/page_images/merged_00089/page_0001.png,data/synthetic/page_images/merged_00089/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00089,data/synthetic/merged_pdfs/merged_00089.pdf,2,3,data/synthetic/page_images/merged_00089/page_0002.png,data/synthetic/page_images/merged_00089/page_0003.png,NEW_DOCUMENT,0,2,3
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,1,2,data/synthetic/page_images/merged_00090/page_0001.png,data/synthetic/page_images/merged_00090/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,2,3,data/synthetic/page_images/merged_00090/page_0002.png,data/synthetic/page_images/merged_00090/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,3,4,data/synthetic/page_images/merged_00090/page_0003.png,data/synthetic/page_images/merged_00090/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,4,5,data/synthetic/page_images/merged_00090/page_0004.png,data/synthetic/page_images/merged_00090/page_0005.png,NEW_DOCUMENT,0,1,2
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,5,6,data/synthetic/page_images/merged_00090/page_0005.png,data/synthetic/page_images/merged_00090/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,6,7,data/synthetic/page_images/merged_00090/page_0006.png,data/synthetic/page_images/merged_00090/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,7,8,data/synthetic/page_images/merged_00090/page_0007.png,data/synthetic/page_images/merged_00090/page_0008.png,SAME_DOCUMENT,1,2,2
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,8,9,data/synthetic/page_images/merged_00090/page_0008.png,data/synthetic/page_images/merged_00090/page_0009.png,SAME_DOCUMENT,1,2,2
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,9,10,data/synthetic/page_images/merged_00090/page_0009.png,data/synthetic/page_images/merged_00090/page_0010.png,SAME_DOCUMENT,1,2,2
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,10,11,data/synthetic/page_images/merged_00090/page_0010.png,data/synthetic/page_images/merged_00090/page_0011.png,NEW_DOCUMENT,0,2,3
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,11,12,data/synthetic/page_images/merged_00090/page_0011.png,data/synthetic/page_images/merged_00090/page_0012.png,SAME_DOCUMENT,1,3,3
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,12,13,data/synthetic/page_images/merged_00090/page_0012.png,data/synthetic/page_images/merged_00090/page_0013.png,SAME_DOCUMENT,1,3,3
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,13,14,data/synthetic/page_images/merged_00090/page_0013.png,data/synthetic/page_images/merged_00090/page_0014.png,NEW_DOCUMENT,0,3,4
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,14,15,data/synthetic/page_images/merged_00090/page_0014.png,data/synthetic/page_images/merged_00090/page_0015.png,SAME_DOCUMENT,1,4,4
merged_00090,data/synthetic/merged_pdfs/merged_00090.pdf,15,16,data/synthetic/page_images/merged_00090/page_0015.png,data/synthetic/page_images/merged_00090/page_0016.png,SAME_DOCUMENT,1,4,4
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,1,2,data/synthetic/page_images/merged_00091/page_0001.png,data/synthetic/page_images/merged_00091/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,2,3,data/synthetic/page_images/merged_00091/page_0002.png,data/synthetic/page_images/merged_00091/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,3,4,data/synthetic/page_images/merged_00091/page_0003.png,data/synthetic/page_images/merged_00091/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,4,5,data/synthetic/page_images/merged_00091/page_0004.png,data/synthetic/page_images/merged_00091/page_0005.png,SAME_DOCUMENT,1,1,1
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,5,6,data/synthetic/page_images/merged_00091/page_0005.png,data/synthetic/page_images/merged_00091/page_0006.png,NEW_DOCUMENT,0,1,2
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,6,7,data/synthetic/page_images/merged_00091/page_0006.png,data/synthetic/page_images/merged_00091/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,7,8,data/synthetic/page_images/merged_00091/page_0007.png,data/synthetic/page_images/merged_00091/page_0008.png,SAME_DOCUMENT,1,2,2
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,8,9,data/synthetic/page_images/merged_00091/page_0008.png,data/synthetic/page_images/merged_00091/page_0009.png,SAME_DOCUMENT,1,2,2
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,9,10,data/synthetic/page_images/merged_00091/page_0009.png,data/synthetic/page_images/merged_00091/page_0010.png,SAME_DOCUMENT,1,2,2
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,10,11,data/synthetic/page_images/merged_00091/page_0010.png,data/synthetic/page_images/merged_00091/page_0011.png,SAME_DOCUMENT,1,2,2
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,11,12,data/synthetic/page_images/merged_00091/page_0011.png,data/synthetic/page_images/merged_00091/page_0012.png,NEW_DOCUMENT,0,2,3
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,12,13,data/synthetic/page_images/merged_00091/page_0012.png,data/synthetic/page_images/merged_00091/page_0013.png,NEW_DOCUMENT,0,3,4
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,13,14,data/synthetic/page_images/merged_00091/page_0013.png,data/synthetic/page_images/merged_00091/page_0014.png,SAME_DOCUMENT,1,4,4
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,14,15,data/synthetic/page_images/merged_00091/page_0014.png,data/synthetic/page_images/merged_00091/page_0015.png,SAME_DOCUMENT,1,4,4
merged_00091,data/synthetic/merged_pdfs/merged_00091.pdf,15,16,data/synthetic/page_images/merged_00091/page_0015.png,data/synthetic/page_images/merged_00091/page_0016.png,SAME_DOCUMENT,1,4,4
merged_00094,data/synthetic/merged_pdfs/merged_00094.pdf,1,2,data/synthetic/page_images/merged_00094/page_0001.png,data/synthetic/page_images/merged_00094/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00094,data/synthetic/merged_pdfs/merged_00094.pdf,2,3,data/synthetic/page_images/merged_00094/page_0002.png,data/synthetic/page_images/merged_00094/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00095,data/synthetic/merged_pdfs/merged_00095.pdf,1,2,data/synthetic/page_images/merged_00095/page_0001.png,data/synthetic/page_images/merged_00095/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00095,data/synthetic/merged_pdfs/merged_00095.pdf,2,3,data/synthetic/page_images/merged_00095/page_0002.png,data/synthetic/page_images/merged_00095/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00095,data/synthetic/merged_pdfs/merged_00095.pdf,3,4,data/synthetic/page_images/merged_00095/page_0003.png,data/synthetic/page_images/merged_00095/page_0004.png,NEW_DOCUMENT,0,1,2
merged_00095,data/synthetic/merged_pdfs/merged_00095.pdf,4,5,data/synthetic/page_images/merged_00095/page_0004.png,data/synthetic/page_images/merged_00095/page_0005.png,SAME_DOCUMENT,1,2,2
merged_00095,data/synthetic/merged_pdfs/merged_00095.pdf,5,6,data/synthetic/page_images/merged_00095/page_0005.png,data/synthetic/page_images/merged_00095/page_0006.png,NEW_DOCUMENT,0,2,3
merged_00095,data/synthetic/merged_pdfs/merged_00095.pdf,6,7,data/synthetic/page_images/merged_00095/page_0006.png,data/synthetic/page_images/merged_00095/page_0007.png,NEW_DOCUMENT,0,3,4
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,1,2,data/synthetic/page_images/merged_00096/page_0001.png,data/synthetic/page_images/merged_00096/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,2,3,data/synthetic/page_images/merged_00096/page_0002.png,data/synthetic/page_images/merged_00096/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,3,4,data/synthetic/page_images/merged_00096/page_0003.png,data/synthetic/page_images/merged_00096/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,4,5,data/synthetic/page_images/merged_00096/page_0004.png,data/synthetic/page_images/merged_00096/page_0005.png,SAME_DOCUMENT,1,1,1
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,5,6,data/synthetic/page_images/merged_00096/page_0005.png,data/synthetic/page_images/merged_00096/page_0006.png,NEW_DOCUMENT,0,1,2
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,6,7,data/synthetic/page_images/merged_00096/page_0006.png,data/synthetic/page_images/merged_00096/page_0007.png,NEW_DOCUMENT,0,2,3
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,7,8,data/synthetic/page_images/merged_00096/page_0007.png,data/synthetic/page_images/merged_00096/page_0008.png,SAME_DOCUMENT,1,3,3
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,8,9,data/synthetic/page_images/merged_00096/page_0008.png,data/synthetic/page_images/merged_00096/page_0009.png,SAME_DOCUMENT,1,3,3
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,9,10,data/synthetic/page_images/merged_00096/page_0009.png,data/synthetic/page_images/merged_00096/page_0010.png,SAME_DOCUMENT,1,3,3
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,10,11,data/synthetic/page_images/merged_00096/page_0010.png,data/synthetic/page_images/merged_00096/page_0011.png,SAME_DOCUMENT,1,3,3
merged_00096,data/synthetic/merged_pdfs/merged_00096.pdf,11,12,data/synthetic/page_images/merged_00096/page_0011.png,data/synthetic/page_images/merged_00096/page_0012.png,SAME_DOCUMENT,1,3,3
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,1,2,data/synthetic/page_images/merged_00097/page_0001.png,data/synthetic/page_images/merged_00097/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,2,3,data/synthetic/page_images/merged_00097/page_0002.png,data/synthetic/page_images/merged_00097/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,3,4,data/synthetic/page_images/merged_00097/page_0003.png,data/synthetic/page_images/merged_00097/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,4,5,data/synthetic/page_images/merged_00097/page_0004.png,data/synthetic/page_images/merged_00097/page_0005.png,SAME_DOCUMENT,1,1,1
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,5,6,data/synthetic/page_images/merged_00097/page_0005.png,data/synthetic/page_images/merged_00097/page_0006.png,NEW_DOCUMENT,0,1,2
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,6,7,data/synthetic/page_images/merged_00097/page_0006.png,data/synthetic/page_images/merged_00097/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,7,8,data/synthetic/page_images/merged_00097/page_0007.png,data/synthetic/page_images/merged_00097/page_0008.png,NEW_DOCUMENT,0,2,3
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,8,9,data/synthetic/page_images/merged_00097/page_0008.png,data/synthetic/page_images/merged_00097/page_0009.png,SAME_DOCUMENT,1,3,3
merged_00097,data/synthetic/merged_pdfs/merged_00097.pdf,9,10,data/synthetic/page_images/merged_00097/page_0009.png,data/synthetic/page_images/merged_00097/page_0010.png,NEW_DOCUMENT,0,3,4
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,1,2,data/synthetic/page_images/merged_00098/page_0001.png,data/synthetic/page_images/merged_00098/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,2,3,data/synthetic/page_images/merged_00098/page_0002.png,data/synthetic/page_images/merged_00098/page_0003.png,SAME_DOCUMENT,1,1,1
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,3,4,data/synthetic/page_images/merged_00098/page_0003.png,data/synthetic/page_images/merged_00098/page_0004.png,SAME_DOCUMENT,1,1,1
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,4,5,data/synthetic/page_images/merged_00098/page_0004.png,data/synthetic/page_images/merged_00098/page_0005.png,NEW_DOCUMENT,0,1,2
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,5,6,data/synthetic/page_images/merged_00098/page_0005.png,data/synthetic/page_images/merged_00098/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,6,7,data/synthetic/page_images/merged_00098/page_0006.png,data/synthetic/page_images/merged_00098/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,7,8,data/synthetic/page_images/merged_00098/page_0007.png,data/synthetic/page_images/merged_00098/page_0008.png,SAME_DOCUMENT,1,2,2
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,8,9,data/synthetic/page_images/merged_00098/page_0008.png,data/synthetic/page_images/merged_00098/page_0009.png,SAME_DOCUMENT,1,2,2
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,9,10,data/synthetic/page_images/merged_00098/page_0009.png,data/synthetic/page_images/merged_00098/page_0010.png,NEW_DOCUMENT,0,2,3
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,10,11,data/synthetic/page_images/merged_00098/page_0010.png,data/synthetic/page_images/merged_00098/page_0011.png,SAME_DOCUMENT,1,3,3
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,11,12,data/synthetic/page_images/merged_00098/page_0011.png,data/synthetic/page_images/merged_00098/page_0012.png,SAME_DOCUMENT,1,3,3
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,12,13,data/synthetic/page_images/merged_00098/page_0012.png,data/synthetic/page_images/merged_00098/page_0013.png,SAME_DOCUMENT,1,3,3
merged_00098,data/synthetic/merged_pdfs/merged_00098.pdf,13,14,data/synthetic/page_images/merged_00098/page_0013.png,data/synthetic/page_images/merged_00098/page_0014.png,SAME_DOCUMENT,1,3,3
merged_00099,data/synthetic/merged_pdfs/merged_00099.pdf,1,2,data/synthetic/page_images/merged_00099/page_0001.png,data/synthetic/page_images/merged_00099/page_0002.png,SAME_DOCUMENT,1,1,1
merged_00099,data/synthetic/merged_pdfs/merged_00099.pdf,2,3,data/synthetic/page_images/merged_00099/page_0002.png,data/synthetic/page_images/merged_00099/page_0003.png,NEW_DOCUMENT,0,1,2
merged_00099,data/synthetic/merged_pdfs/merged_00099.pdf,3,4,data/synthetic/page_images/merged_00099/page_0003.png,data/synthetic/page_images/merged_00099/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00100,data/synthetic/merged_pdfs/merged_00100.pdf,1,2,data/synthetic/page_images/merged_00100/page_0001.png,data/synthetic/page_images/merged_00100/page_0002.png,NEW_DOCUMENT,0,1,2
merged_00100,data/synthetic/merged_pdfs/merged_00100.pdf,2,3,data/synthetic/page_images/merged_00100/page_0002.png,data/synthetic/page_images/merged_00100/page_0003.png,SAME_DOCUMENT,1,2,2
merged_00100,data/synthetic/merged_pdfs/merged_00100.pdf,3,4,data/synthetic/page_images/merged_00100/page_0003.png,data/synthetic/page_images/merged_00100/page_0004.png,SAME_DOCUMENT,1,2,2
merged_00100,data/synthetic/merged_pdfs/merged_00100.pdf,4,5,data/synthetic/page_images/merged_00100/page_0004.png,data/synthetic/page_images/merged_00100/page_0005.png,SAME_DOCUMENT,1,2,2
merged_00100,data/synthetic/merged_pdfs/merged_00100.pdf,5,6,data/synthetic/page_images/merged_00100/page_0005.png,data/synthetic/page_images/merged_00100/page_0006.png,SAME_DOCUMENT,1,2,2
merged_00100,data/synthetic/merged_pdfs/merged_00100.pdf,6,7,data/synthetic/page_images/merged_00100/page_0006.png,data/synthetic/page_images/merged_00100/page_0007.png,SAME_DOCUMENT,1,2,2
merged_00100,data/synthetic/merged_pdfs/merged_00100.pdf,7,8,data/synthetic/page_images/merged_00100/page_0007.png,data/synthetic/page_images/merged_00100/page_0008.png,NEW_DOCUMENT,0,2,3
